timestamp,raw_x,raw_y,raw_z,lkf_x,lkf_y,lkf_z,ekf_x,ekf_y,ekf_z,rls_x,rls_y,rls_z
1764153189.502,1.296082495626112,0.4091798616542027,0.4582594119559494,1.296088805271814,0.40973298156913923,0.1545391871180917,1.2960887815230304,0.4097309002391965,0.19987647521268342,1.2960884326778048,0.4096965493425102,0.4589561888441972
1764153189.486,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960865538046338,0.4095356123477159,0.3448011840272891,1.2960865397452028,0.40953438007791154,0.3625546257260695,1.2960869718156407,0.4095696063892265,0.4587350973196904
1764153189.539,1.29609891049744,0.4106188343221344,0.4600664503029045,1.2960910427906487,0.40992912856784314,0.12940113189208602,1.2960910832490877,0.4099326758497205,0.1804482167111291,1.2960905166503598,0.4098800546703781,0.45936311301424676
1764153189.57,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960878788654575,0.4096517701396644,0.09384868715898906,1.2960878600579802,0.4096501220519014,0.1523468726256921,1.2960882517818002,0.409681841476413,0.4589060348151316
1764153189.62,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960857781294084,0.40946761358321326,-0.022746699974004914,1.2960856910756637,0.40945998301304076,0.059615014169128594,1.2960862516735447,0.40950671423729856,0.45853556994279326
1764153189.629,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960845429871373,0.4093593379919387,0.10734948608761442,1.2960844606213018,0.4093521181562584,0.1696852040525627,1.2960849977053208,0.40939736560000645,0.45837773795920567
1764153189.651,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960837272634493,0.4092878294805811,0.12002622138120637,1.2960836399844833,0.4092801789099095,0.181007731131352,1.2960840269654537,0.40931256685802564,0.4582599099498755
1764153189.699,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960831183778645,0.40923445263014174,-0.0065591137319205295,1.2960829954474866,0.40922367693286354,0.08025399595077717,1.2960830497114333,0.4092270161829214,0.4581383464714673
1764153189.739,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960827542126814,0.40920252886249736,-0.04705220412973993,1.296082623684679,0.40919108717593716,0.051826407985571615,1.2960824236375457,0.40917234618693504,0.4580979519926097
1764153189.751,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960826184744678,0.40919062997968497,0.07313530893777578,1.2960825205712783,0.4091820480874109,0.15060413125107708,1.2960822518330606,0.4091575635867147,0.4581210381550227
1764153189.762,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960825362837332,0.4091834251134565,0.15240598795892402,1.2960824603879741,0.4091767723284905,0.2145055058877236,1.2960821396830404,0.4091479206336032,0.45813395339108554
1764153189.789,1.29609891049744,0.4106188343221344,0.4600664503029045,1.2960884541961186,0.40970220549718034,0.11436897775012775,1.2960884528897647,0.40970209146299114,0.18430905097183695,1.2960867290083473,0.4095503231562269,0.4588800675581103
1764153189.791,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960862936586095,0.40951280710068594,0.2274656321659229,1.2960862800794966,0.40951161704277117,0.27487866881071865,1.2960856257057856,0.40945374566839476,0.4586805467391449
1764153189.814,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960848728926435,0.40938825877786383,0.1803641202870161,1.2960848470074466,0.4093859899873287,0.23686473444652392,1.2960847448861077,0.4093765796881629,0.45854321433254114
1764153189.826,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960839860048126,0.4093105118321891,0.21138784875822214,1.296083958006849,0.4093080577830029,0.26160261316155103,1.2960840998887575,0.4093201070569131,0.4584408549401247
1764153189.851,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960833850471265,0.40925783013618283,0.15554805376198294,1.296083346883702,0.40925448501863404,0.2171518077843185,1.296083519621673,0.4092692697423013,0.458353650568383
1764153189.887,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960829687054818,0.4092213323090455,0.05481181638302979,1.2960829150065378,0.40921662542304243,0.13843284261056873,1.2960829809083545,0.40922206288093527,0.45827714176698303
1764153189.912,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960827302652,0.40920042999437206,0.052559032292865626,1.2960826757621813,0.409195652614522,0.1385123378070106,1.296082638399511,0.40919208229924503,0.45823729154156917
1764153189.917,1.29609891049744,0.4106188343221344,0.4600664503029045,1.2960885939451743,0.4097144564967813,0.16985436658349023,1.296088610322875,0.4097158925688379,0.2319765828206193,1.2960869799245651,0.40957273364712415,0.4589461232378195
1764153189.947,1.29609891049744,0.4106188343221344,0.4600664503029045,1.2960923369531399,0.41004257872445465,0.09289815153431016,1.2960924142950778,0.41004935917214924,0.17214803044397697,1.2960905737798847,0.40988779835148603,0.459535122048885
1764153189.952,1.29609891049744,0.4106188343221344,0.4600664503029045,1.2960947189380279,0.4102513902441809,0.19460267663531633,1.2960947929302291,0.4102578769210253,0.25249876805682403,1.2960929339371854,0.410094739161132,0.4598096493227062
1764153189.988,1.29609891049744,0.4106188343221344,0.4600664503029045,1.2960962831484817,0.4103885130222911,0.06831964380051658,1.2960964159697597,0.41040015695524806,0.15455094048860807,1.296095453471076,0.4103156144617907,0.4601857858314889
1764153190.014,1.29609891049744,0.4106188343221344,0.4600664503029045,1.2960972814354779,0.4104760255805034,0.04701473493065278,1.296097435125599,0.41048949894936965,0.13966070825957747,1.2960972170519287,0.4104702351277475,0.460361103391634
1764153190.018,1.29609891049744,0.4106188343221344,0.4600664503029045,1.296097878651588,0.41052837939611614,0.17087792948383151,1.2960979905245231,0.41053818681346993,0.23661259066974355,1.2960979552860281,0.4105349818839261,0.4603446368928117
1764153190.045,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960923190919893,0.4100410130473168,0.10184822629401044,1.2960923764696808,0.41004604332965944,0.18344213269271958,1.2960944082784618,0.4102240511152444,0.45968006852849913
1764153190.072,1.29609891049744,0.4106188343221344,0.4600664503029045,1.2960947342072975,0.41025272862537826,0.05666344857641398,1.2960948364812643,0.41026169467994916,0.14992223613380834,1.2960962429516092,0.4103848947769451,0.4599450805902173
1764153190.088,1.29609891049744,0.4106188343221344,0.4600664503029045,1.29609627025649,0.41038738298752053,0.09745077846922001,1.296096380579777,0.41039705461834125,0.18239411292811078,1.2960974301001307,0.410488978817157,0.460084547973847
1764153190.103,1.29609891049744,0.4106188343221344,0.4600664503029045,1.2960972494283807,0.41047321994047725,0.12884525435647143,1.2960973587489013,0.4104828036276302,0.20707429825538215,1.2960982899551123,0.41056436839539423,0.46017036226068636
1764153190.118,1.29609891049744,0.4106188343221344,0.4600664503029045,1.2960978756224562,0.41052811386911464,0.14785701956172034,1.296097982428217,0.4105374770807666,0.22198929039944587,1.296098930163983,0.4106205006138021,0.46022477684737995
1764153190.151,1.29609891049744,0.4106188343221344,0.4600664503029045,1.296098311373033,0.4105663128131882,0.03920162695809895,1.2960984567213896,0.410579054878574,0.14048633400206506,1.296099779247707,0.410694937126926,0.46030428137474655
1764153190.162,1.29609891049744,0.4106188343221344,0.4600664503029045,1.2960985493667367,0.4105871761135093,0.11608671120685286,1.2960986684593963,0.41059761645099896,0.19991327014256716,1.296099925295089,0.4107077498940523,0.46028074348891895
1764153190.19,1.296082495626112,0.4091798616542027,0.4582594119559494,1.296092739859432,0.4100778986763368,0.04770988763685624,1.2960927766031072,0.41008112013628434,0.14921493324438098,1.2960954314475026,0.4103138110246854,0.4594836007045995
1764153190.197,1.296082495626112,0.4091798616542027,0.4582594119559494,1.296089030007217,0.40975268299552037,0.14713434351812982,1.2960890205388578,0.4097518532808683,0.22483178514972532,1.296091953616058,0.41000894265455623,0.4589869017729328
1764153190.219,1.29609891049744,0.4106188343221344,0.4600664503029045,1.2960926010200693,0.41006572773491706,0.10608847156141094,1.2960926337547225,0.41006859768652215,0.1944963631341628,1.2960938626356178,0.4101762959654247,0.45932346739270863
1764153190.23,1.29609891049744,0.4106188343221344,0.4600664503029045,1.2960948856571086,0.4102660053606304,0.15572421658328373,1.29609493430607,0.4102702703534396,0.23223738314021058,1.2960952933782028,0.4103017235099791,0.4595768152650906
1764153190.25,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960904072255195,0.4098734137215861,0.12232585250611708,1.296090408660445,0.40987353982876346,0.20747910397917782,1.296091890612439,0.4100034303141345,0.45903434424048667
1764153190.262,1.2960660889732811,0.4077407014242749,0.4564522394159757,1.296081607848393,0.4091017078595318,0.15624464440013747,1.2960815280893823,0.409094713239539,0.23299128621252319,1.2960848109407157,0.40938256318221644,0.4579720959977589
1764153190.293,1.29609891049744,0.4106188343221344,0.4600664503029045,1.2960878426160207,0.4096483820560575,0.04229683968958073,1.296087843599426,0.40964846665066945,0.14946572622198523,1.296088178020073,0.409677779732817,0.45860836978596253
1764153190.301,1.29609891049744,0.4106188343221344,0.4600664503029045,1.2960918455933395,0.4099993702084705,0.13433422482973906,1.2960918889773407,0.4100031729419855,0.2188490152915861,1.2960910150777754,0.4099265356004057,0.4591233264668166
1764153190.336,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960884412987768,0.4097009889057629,-0.005004974926307304,1.2960884295859938,0.40969996263476255,0.11756508925378781,1.2960882514620646,0.4096843042717326,0.45866340050515597
1764153190.372,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960862247594056,0.4095067125630152,-0.10273820880383405,1.2960861448945176,0.409499712976398,0.05016301890162664,1.2960858878270523,0.40947713512150097,0.458318062523175
1764153190.409,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960847863890677,0.40938064156927145,-0.17313898178623544,1.2960846502690875,0.4093687113996255,0.005518045227579427,1.2960840433720293,0.4093154742465917,0.45810861295106636
1764153190.444,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960838639476944,0.40929979103224745,-0.20403523448475946,1.2960836960097324,0.40928507211744075,-0.009510134648413271,1.2960827627649132,0.4092032357692317,0.4580106969160625
1764153190.463,1.2960660889732811,0.4077407014242749,0.4564522394159757,1.2960772721044973,0.408721605657766,-0.10710356983318886,1.2960769562282737,0.4086939086837238,0.06281224271668559,1.2960766470079896,0.4086668214682477,0.45714222337303045
1764153190.469,1.29609891049744,0.4106188343221344,0.4600664503029045,1.2960851086106628,0.40940870107596783,0.052441380246492086,1.2960849948903639,0.4093987292696996,0.17617858267457726,1.2960828396292954,0.4092097738338961,0.45817994689467423
1764153190.5,1.29609891049744,0.4106188343221344,0.4600664503029045,1.2960900745361659,0.409844106774407,-0.0376751254308319,1.2960900454056636,0.4098415514984904,0.11415693687020145,1.2960872206288645,0.4095938832653444,0.4588985004852877
1764153190.502,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960873318080002,0.4096037232934714,0.12591125408013565,1.296087287347901,0.4095998252022257,0.22863347094630285,1.2960858736142944,0.40947584893583344,0.45867393972605763
1764153190.533,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960855193288088,0.40944486862676804,0.004739017009906921,1.2960854330957736,0.40943730902133074,0.1444705529070689,1.2960845877393858,0.40936316060409045,0.45848710097034634
1764153190.571,1.296082495626112,0.4091798616542027,0.4582594119559494,1.29608432676083,0.409340345680347,-0.12821544636936089,1.296084190567584,0.4093284070340715,0.05520205268867007,1.2960834763462579,0.4092657637113432,0.4583294451266514
1764153190.605,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960835663100045,0.4092736960606123,-0.18311054917643937,1.2960834033602837,0.4092594123783362,0.022016341486411406,1.296082691895931,0.4091970217678869,0.45823342569676523
1764153190.641,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960830723038959,0.4092303988913779,-0.2346290443871018,1.2960828919559537,0.4092145904224786,-0.007349960060356542,1.296082122158035,0.40914709656884546,0.4581805467324017
1764153190.677,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960827565545188,0.4092027250894119,-0.2683112430286684,1.2960825706121804,0.4091864264465481,-0.023780939166068382,1.2960817516218834,0.4091146287955499,0.4581603570560648
1764153190.7,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960825939097156,0.4091884708701455,-0.1885752192315625,1.2960824328618334,0.4091743544414492,0.03312949573544491,1.2960816489661215,0.4091056379668642,0.45816686853408867
1764153190.706,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960825405861676,0.4091837987572185,-0.0029454853377947066,1.2960824272223979,0.40917386204797596,0.15682031582901948,1.296081744835787,0.4091140452592478,0.4581849575494517
1764153190.734,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960824421299322,0.4091751692643578,-0.06488320692032923,1.2960823194130031,0.40916441276594245,0.11599814537196818,1.2960815992540127,0.40910128886389974,0.45818103808704236
1764153190.764,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960823742565575,0.4091692202301698,-0.12218232231707338,1.296082245235338,0.4091579111908595,0.07956219034746814,1.2960815046465,0.4090929995407176,0.458186098774165
1764153190.8,1.296082495626112,0.4091798616542027,0.4582594119559494,1.2960823151705423,0.40916404117829774,-0.2089187867000598,1.2960821767817816,0.40915191111183447,0.025783149085253587,1.2960814269448582,0.40908619147535924,0.4581971020608974
