timestamp,ball_3d_x,ball_3d_y,ball_3d_z,car_3d_x,car_3d_y,car_3d_z,cam1_ball_detected,cam2_ball_detected
1763885663.669,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.704,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.734,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.770,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.01680758869474712,0.4333179497311581,0.11880261485506882,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.801,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.857,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
1763885663.857,,,,0.021925400060493205,0.4322525783817942,0.153010971235363,True,True
