timestamp,camera,ball_2d_x,ball_2d_y,ball_2d_area,ball_3d_x,ball_3d_y,ball_3d_z,tag4_x,tag4_y,tag4_z,tag5_x,tag5_y,tag5_z,detected_kreo1,detected_kreo2
1765189004.376,kreo2,606,237,380,0.9634592805100912,0.8647125646504392,0.13169410993976244,,,,,,,True,True
1765189004.402,kreo1,657,657,854,0.9634592805100912,0.8647125646504392,0.13169410993976244,,,,,,,True,True
1765189004.408,kreo2,605,237,356,0.9634592805100912,0.8647125646504392,0.13169410993976244,,,,,,,True,True
1765189004.432,kreo1,656,656,782,0.9634592805100912,0.8647125646504392,0.13169410993976244,,,,,,,True,True
1765189004.438,kreo2,605,237,370,0.9634592805100912,0.8647125646504392,0.13169410993976244,,,,,,,True,True
1765189004.466,kreo1,656,656,774,0.9634592805100912,0.8647125646504392,0.13169410993976244,,,,,,,True,True
1765189004.491,kreo2,605,237,362,0.9634592805100912,0.8647125646504392,0.13169410993976244,,,,,,,True,True
1765189004.500,kreo1,656,657,832,0.9634592805100912,0.8647125646504392,0.13169410993976244,,,,,,,True,True
1765189004.524,kreo2,605,237,366,0.9634592805100912,0.8647125646504392,0.13169410993976244,,,,,,,True,True
1765189004.532,kreo1,656,656,790,0.9634592805100912,0.8647125646504392,0.13169410993976244,,,,,,,True,True
1765189004.556,kreo2,605,237,354,0.9634592805100912,0.8647125646504392,0.13169410993976244,,,,,,,True,True
1765189004.565,kreo1,656,656,770,0.9634592805100912,0.8647125646504392,0.13169410993976244,,,,,,,True,True
1765189004.600,kreo2,605,238,396,0.9634592805100912,0.8647125646504392,0.13169410993976244,,,,,,,True,True
1765189004.606,kreo1,656,657,820,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189004.624,kreo2,605,237,360,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189004.639,kreo1,656,657,816,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189004.669,kreo2,605,237,356,0.9634592805100912,0.8647125646504392,0.13169410993976244,,,,,,,True,True
1765189004.691,kreo2,606,238,408,0.9634592805100912,0.8647125646504392,0.13169410993976244,,,,,,,True,True
1765189004.700,kreo1,656,657,832,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189004.731,kreo2,605,237,370,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189004.733,kreo1,656,657,806,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189004.768,kreo1,656,657,786,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189004.802,kreo2,605,238,378,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189004.824,kreo2,605,237,354,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189004.833,kreo1,656,656,786,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189004.855,kreo2,606,237,380,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189004.865,kreo1,656,656,788,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189004.891,kreo2,605,237,362,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189004.901,kreo1,656,657,828,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189004.924,kreo2,605,237,364,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189004.933,kreo1,657,657,826,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189004.969,kreo1,656,658,838,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189004.957,kreo2,605,237,354,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189004.992,kreo2,605,237,362,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189005.011,kreo1,656,657,820,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189005.024,kreo2,605,237,362,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189005.069,kreo1,656,656,778,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189005.076,kreo2,606,237,372,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189005.107,kreo1,656,658,840,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189005.109,kreo2,606,237,380,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189005.132,kreo1,656,656,770,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189005.141,kreo2,605,237,370,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189005.165,kreo1,656,656,800,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189005.175,kreo2,605,237,368,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189005.203,kreo1,657,657,856,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189005.209,kreo2,605,237,362,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189005.240,kreo2,605,238,390,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189005.264,kreo1,657,656,800,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189005.279,kreo2,605,237,354,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189005.300,kreo1,656,658,840,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189005.310,kreo2,606,237,374,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189005.332,kreo1,656,656,754,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
1765189005.366,kreo1,656,657,806,0.9621709441121489,0.8664117746042271,0.130506976069657,,,,,,,True,True
